id,name,language,tag,package,version,date_epoch,date
4113,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork/v5@v5.1.1,go,sdk/resourcemanager/network/armnetwork/v5.1.1,sdk/resourcemanager/network/armnetwork,v5.1.1,1712044363,04/02/2024
4114,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hdinsightcontainers/armhdinsightcontainers@v0.3.0,go,sdk/resourcemanager/hdinsightcontainers/armhdinsightcontainers/v0.3.0,sdk/resourcemanager/hdinsightcontainers/armhdinsightcontainers,v0.3.0,1712122213,04/03/2024
4115,@azure/arm-cosmosdbforpostgresql@1.1.0-beta.1,js,@azure/arm-cosmosdbforpostgresql_1.1.0-beta.1,@azure/arm-cosmosdbforpostgresql,1.1.0-beta.1,1712027008,04/02/2024
4116,@azure/arm-migrationdiscoverysap@1.0.0-beta.1,js,@azure/arm-migrationdiscoverysap_1.0.0-beta.1,@azure/arm-migrationdiscoverysap,1.0.0-beta.1,1712025822,04/02/2024
4117,azure-mgmt-containerservicefleet@1.1.0,python,azure-mgmt-containerservicefleet_1.1.0,azure-mgmt-containerservicefleet,1.1.0,1712129008,04/03/2024
4118,@azure/arm-containerservicefleet@1.1.0-beta.1,js,@azure/arm-containerservicefleet_1.1.0-beta.1,@azure/arm-containerservicefleet,1.1.0-beta.1,1712143948,04/03/2024
4119,@azure/arm-hdinsightcontainers@1.0.0-beta.2,js,@azure/arm-hdinsightcontainers_1.0.0-beta.2,@azure/arm-hdinsightcontainers,1.0.0-beta.2,1712143335,04/03/2024
4120,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservicefleet/armcontainerservicefleet@v1.2.0-beta.1,go,sdk/resourcemanager/containerservicefleet/armcontainerservicefleet/v1.2.0-beta.1,sdk/resourcemanager/containerservicefleet/armcontainerservicefleet,v1.2.0-beta.1,1712473757,04/07/2024
4121,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/migrationdiscovery/armmigrationdiscoverysap@v0.1.0,go,sdk/resourcemanager/migrationdiscovery/armmigrationdiscoverysap/v0.1.0,sdk/resourcemanager/migrationdiscovery/armmigrationdiscoverysap,v0.1.0,1712472033,04/07/2024
4122,azure-mgmt-migrationdiscoverysap@1.0.0b1,python,azure-mgmt-migrationdiscoverysap_1.0.0b1,azure-mgmt-migrationdiscoverysap,1.0.0b1,1712475322,04/07/2024
4123,azure-mgmt-sql@4.0.0b16,python,azure-mgmt-sql_4.0.0b16,azure-mgmt-sql,4.0.0b16,1712468399,04/07/2024
4124,azure-mgmt-hdinsightcontainers@1.0.0b2,python,azure-mgmt-hdinsightcontainers_1.0.0b2,azure-mgmt-hdinsightcontainers,1.0.0b2,1712468390,04/07/2024
4125,com.azure.resourcemanager:azure-resourcemanager-migrationdiscoverysap:1.0.0-beta.1,java,azure-resourcemanager-migrationdiscoverysap_1.0.0-beta.1,azure-resourcemanager-migrationdiscoverysap,1.0.0-beta.1,1712716555,04/10/2024
4126,com.azure.resourcemanager:azure-resourcemanager-containerservicefleet:1.1.0-beta.1,java,azure-resourcemanager-containerservicefleet_1.1.0-beta.1,azure-resourcemanager-containerservicefleet,1.1.0-beta.1,1712809121,04/11/2024
4127,com.azure.resourcemanager:azure-resourcemanager-frontdoor:1.0.0,java,azure-resourcemanager-frontdoor_1.0.0,azure-resourcemanager-frontdoor,1.0.0,1713163499,04/15/2024
4128,com.azure.resourcemanager:azure-resourcemanager-healthcareapis:1.1.0,java,azure-resourcemanager-healthcareapis_1.1.0,azure-resourcemanager-healthcareapis,1.1.0,1713151811,04/15/2024
4129,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/frontdoor/armfrontdoor@v1.4.0,go,sdk/resourcemanager/frontdoor/armfrontdoor/v1.4.0,sdk/resourcemanager/frontdoor/armfrontdoor,v1.4.0,1713151284,04/15/2024
4130,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cdn/armcdn/v2@v2.2.0,go,sdk/resourcemanager/cdn/armcdn/v2.2.0,sdk/resourcemanager/cdn/armcdn,v2.2.0,1713151275,04/15/2024
4131,com.azure.resourcemanager:azure-resourcemanager:2.38.0,java,azure-resourcemanager_2.38.0,azure-resourcemanager,2.38.0,1713267637,04/16/2024
4132,com.azure.resourcemanager:azure-resourcemanager-datafactory:1.0.0-beta.28,java,azure-resourcemanager-datafactory_1.0.0-beta.28,azure-resourcemanager-datafactory,1.0.0-beta.28,1713435491,04/18/2024
4133,com.azure.resourcemanager:azure-resourcemanager-postgresqlflexibleserver:1.1.0-beta.3,java,azure-resourcemanager-postgresqlflexibleserver_1.1.0-beta.3,azure-resourcemanager-postgresqlflexibleserver,1.1.0-beta.3,1713423386,04/18/2024
4134,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/standbypool/armstandbypool@v0.1.0,go,sdk/resourcemanager/standbypool/armstandbypool/v0.1.0,sdk/resourcemanager/standbypool/armstandbypool,v0.1.0,1713771211,04/22/2024
4135,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/deviceregistry/armdeviceregistry@v0.1.0,go,sdk/resourcemanager/deviceregistry/armdeviceregistry/v0.1.0,sdk/resourcemanager/deviceregistry/armdeviceregistry,v0.1.0,1713769536,04/22/2024
4136,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/healthcareapis/armhealthcareapis/v2@v2.1.0,go,sdk/resourcemanager/healthcareapis/armhealthcareapis/v2.1.0,sdk/resourcemanager/healthcareapis/armhealthcareapis,v2.1.0,1713766223,04/22/2024
4137,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/postgresql/armpostgresqlflexibleservers/v4@v4.0.0-beta.5,go,sdk/resourcemanager/postgresql/armpostgresqlflexibleservers/v4.0.0-beta.5,sdk/resourcemanager/postgresql/armpostgresqlflexibleservers,v4.0.0-beta.5,1713766223,04/22/2024
4138,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridcompute/armhybridcompute/v2@v2.0.0-beta.2,go,sdk/resourcemanager/hybridcompute/armhybridcompute/v2.0.0-beta.2,sdk/resourcemanager/hybridcompute/armhybridcompute,v2.0.0-beta.2,1713758412,04/22/2024
4139,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute/v5@v5.7.0,go,sdk/resourcemanager/compute/armcompute/v5.7.0,sdk/resourcemanager/compute/armcompute,v5.7.0,1713758037,04/22/2024
4140,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/selfhelp/armselfhelp/v2@v2.0.0-beta.4,go,sdk/resourcemanager/selfhelp/armselfhelp/v2.0.0-beta.4,sdk/resourcemanager/selfhelp/armselfhelp,v2.0.0-beta.4,1713756903,04/22/2024
4141,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/confidentialledger/armconfidentialledger@v1.3.0-beta.2,go,sdk/resourcemanager/confidentialledger/armconfidentialledger/v1.3.0-beta.2,sdk/resourcemanager/confidentialledger/armconfidentialledger,v1.3.0-beta.2,1713756826,04/22/2024
4142,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/support/armsupport@v1.3.0,go,sdk/resourcemanager/support/armsupport/v1.3.0,sdk/resourcemanager/support/armsupport,v1.3.0,1713754619,04/22/2024
4143,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/quota/armquota@v1.1.0-beta.1,go,sdk/resourcemanager/quota/armquota/v1.1.0-beta.1,sdk/resourcemanager/quota/armquota,v1.1.0-beta.1,1713754619,04/22/2024
4144,azure-mgmt-recoveryservicesbackup@9.1.0,python,azure-mgmt-recoveryservicesbackup_9.1.0,azure-mgmt-recoveryservicesbackup,9.1.0,1713767745,04/22/2024
4145,azure-mgmt-rdbms@10.2.0b16,python,azure-mgmt-rdbms_10.2.0b16,azure-mgmt-rdbms,10.2.0b16,1713765409,04/22/2024
4146,azure-mgmt-recoveryservices@3.0.0,python,azure-mgmt-recoveryservices_3.0.0,azure-mgmt-recoveryservices,3.0.0,1713765357,04/22/2024
4147,azure-mgmt-datafactory@7.0.0,python,azure-mgmt-datafactory_7.0.0,azure-mgmt-datafactory,7.0.0,1713765332,04/22/2024
4148,azure-mgmt-containerservice@30.0.0,python,azure-mgmt-containerservice_30.0.0,azure-mgmt-containerservice,30.0.0,1713765324,04/22/2024
4149,azure-mgmt-confidentialledger@2.0.0b4,python,azure-mgmt-confidentialledger_2.0.0b4,azure-mgmt-confidentialledger,2.0.0b4,1713765309,04/22/2024
4150,azure-mgmt-healthcareapis@2.1.0,python,azure-mgmt-healthcareapis_2.1.0,azure-mgmt-healthcareapis,2.1.0,1713765267,04/22/2024
4151,@azure/arm-frontdoor@5.3.0,js,@azure/arm-frontdoor_5.3.0,@azure/arm-frontdoor,5.3.0,1713172492,04/15/2024
4152,@azure/arm-cdn@9.1.0,js,@azure/arm-cdn_9.1.0,@azure/arm-cdn,9.1.0,1713168359,04/15/2024
4153,com.azure.resourcemanager:azure-resourcemanager-hybridcompute:1.0.0-beta.4,java,azure-resourcemanager-hybridcompute_1.0.0-beta.4,azure-resourcemanager-hybridcompute,1.0.0-beta.4,1713864248,04/23/2024
4154,com.azure.resourcemanager:azure-resourcemanager-support:1.0.0,java,azure-resourcemanager-support_1.0.0,azure-resourcemanager-support,1.0.0,1713855438,04/23/2024
4155,com.azure.resourcemanager:azure-resourcemanager-confidentialledger:1.0.0-beta.4,java,azure-resourcemanager-confidentialledger_1.0.0-beta.4,azure-resourcemanager-confidentialledger,1.0.0-beta.4,1713851058,04/23/2024
4156,com.azure.resourcemanager:azure-resourcemanager-selfhelp:1.1.0-beta.3,java,azure-resourcemanager-selfhelp_1.1.0-beta.3,azure-resourcemanager-selfhelp,1.1.0-beta.3,1713843387,04/23/2024
4157,com.azure.resourcemanager:azure-resourcemanager-devcenter:1.0.0-beta.7,java,azure-resourcemanager-devcenter_1.0.0-beta.7,azure-resourcemanager-devcenter,1.0.0-beta.7,1713841743,04/23/2024
4158,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v5@v5.0.0,go,sdk/resourcemanager/containerservice/armcontainerservice/v5.0.0,sdk/resourcemanager/containerservice/armcontainerservice,v5.0.0,1713864021,04/23/2024
4159,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/devcenter/armdevcenter/v2@v2.0.0,go,sdk/resourcemanager/devcenter/armdevcenter/v2.0.0,sdk/resourcemanager/devcenter/armdevcenter,v2.0.0,1713863847,04/23/2024
4160,com.azure.resourcemanager:azure-resourcemanager-quota:1.1.0-beta.1,java,azure-resourcemanager-quota_1.1.0-beta.1,azure-resourcemanager-quota,1.1.0-beta.1,1713950103,04/24/2024
4161,com.azure.resourcemanager:azure-resourcemanager-edgezones:1.0.0-beta.1,java,azure-resourcemanager-edgezones_1.0.0-beta.1,azure-resourcemanager-edgezones,1.0.0-beta.1,1713935605,04/24/2024
4162,azure-mgmt-standbypool@1.0.0b1,python,azure-mgmt-standbypool_1.0.0b1,azure-mgmt-standbypool,1.0.0b1,1713937226,04/24/2024
4163,azure-mgmt-deviceregistry@1.0.0b1,python,azure-mgmt-deviceregistry_1.0.0b1,azure-mgmt-deviceregistry,1.0.0b1,1713937216,04/24/2024
4164,azure-mgmt-devcenter@1.1.0,python,azure-mgmt-devcenter_1.1.0,azure-mgmt-devcenter,1.1.0,1713937199,04/24/2024
4165,azure-mgmt-quota@2.0.0b1,python,azure-mgmt-quota_2.0.0b1,azure-mgmt-quota,2.0.0b1,1713937191,04/24/2024
4166,azure-mgmt-selfhelp@2.0.0b3,python,azure-mgmt-selfhelp_2.0.0b3,azure-mgmt-selfhelp,2.0.0b3,1713937187,04/24/2024
4167,azure-mgmt-hybridcompute@9.0.0b2,python,azure-mgmt-hybridcompute_9.0.0b2,azure-mgmt-hybridcompute,9.0.0b2,1713937173,04/24/2024
4168,azure-mgmt-support@7.0.0,python,azure-mgmt-support_7.0.0,azure-mgmt-support,7.0.0,1713937172,04/24/2024
4169,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/datafactory/armdatafactory/v7@v7.0.0,go,sdk/resourcemanager/datafactory/armdatafactory/v7.0.0,sdk/resourcemanager/datafactory/armdatafactory,v7.0.0,1714024374,04/25/2024
4170,azure-mgmt-compute@31.0.0,python,azure-mgmt-compute_31.0.0,azure-mgmt-compute,31.0.0,1714026358,04/25/2024
4171,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v5@v5.1.0-beta.1,go,sdk/resourcemanager/containerservice/armcontainerservice/v5.1.0-beta.1,sdk/resourcemanager/containerservice/armcontainerservice,v5.1.0-beta.1,1714112481,04/26/2024
4172,@azure/arm-containerservice@20.0.0,js,@azure/arm-containerservice_20.0.0,@azure/arm-containerservice,20.0.0,1714126059,04/26/2024
4173,@azure/arm-datafactory@15.0.0,js,@azure/arm-datafactory_15.0.0,@azure/arm-datafactory,15.0.0,1714124462,04/26/2024
4174,@azure/arm-deviceregistry@1.0.0-beta.1,js,@azure/arm-deviceregistry_1.0.0-beta.1,@azure/arm-deviceregistry,1.0.0-beta.1,1714117982,04/26/2024
4175,@azure/arm-healthcareapis@3.1.0,js,@azure/arm-healthcareapis_3.1.0,@azure/arm-healthcareapis,3.1.0,1714117949,04/26/2024
4176,@azure/arm-devcenter@1.1.0,js,@azure/arm-devcenter_1.1.0,@azure/arm-devcenter,1.1.0,1714117917,04/26/2024
4177,@azure/arm-support@3.0.0,js,@azure/arm-support_3.0.0,@azure/arm-support,3.0.0,1714109802,04/26/2024
4178,@azure/arm-hybridcompute@4.0.0-beta.1,js,@azure/arm-hybridcompute_4.0.0-beta.1,@azure/arm-hybridcompute,4.0.0-beta.1,1714104571,04/26/2024
4179,@azure/arm-postgresql-flexible@8.0.0-beta.6,js,@azure/arm-postgresql-flexible_8.0.0-beta.6,@azure/arm-postgresql-flexible,8.0.0-beta.6,1714104176,04/26/2024
4180,@azure/arm-quota@1.1.0-beta.1,js,@azure/arm-quota_1.1.0-beta.1,@azure/arm-quota,1.1.0-beta.1,1714103793,04/26/2024
4181,@azure/arm-confidentialledger@1.3.0-beta.2,js,@azure/arm-confidentialledger_1.3.0-beta.2,@azure/arm-confidentialledger,1.3.0-beta.2,1714103551,04/26/2024
4182,@azure/arm-standbypool@1.0.0-beta.1,js,@azure/arm-standbypool_1.0.0-beta.1,@azure/arm-standbypool,1.0.0-beta.1,1714055202,04/25/2024
4183,@azure/arm-compute@21.6.0,js,@azure/arm-compute_21.6.0,@azure/arm-compute,21.6.0,1714132683,04/26/2024
4184,com.azure.resourcemanager:azure-resourcemanager-eventgrid:1.2.0-beta.6,java,azure-resourcemanager-eventgrid_1.2.0-beta.6,azure-resourcemanager-eventgrid,1.2.0-beta.6,1714287923,04/28/2024
4185,@azure/arm-guestconfiguration@1.0.0-beta.1,js,@azure/arm-guestconfiguration_1.0.0-beta.1,@azure/arm-guestconfiguration,1.0.0-beta.1,1714295066,04/28/2024
4186,@azure/arm-selfhelp@2.0.0-beta.3,js,@azure/arm-selfhelp_2.0.0-beta.3,@azure/arm-selfhelp,2.0.0-beta.3,1714291045,04/28/2024
4187,com.azure.resourcemanager:azure-resourcemanager-mysqlflexibleserver:1.0.0-beta.5,java,azure-resourcemanager-mysqlflexibleserver_1.0.0-beta.5,azure-resourcemanager-mysqlflexibleserver,1.0.0-beta.5,1714359963,04/29/2024
4188,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mysql/armmysqlflexibleservers/v2@v2.0.0-beta.3,go,sdk/resourcemanager/mysql/armmysqlflexibleservers/v2.0.0-beta.3,sdk/resourcemanager/mysql/armmysqlflexibleservers,v2.0.0-beta.3,1714359870,04/29/2024
4189,azure-mgmt-eventgrid@10.3.0b4,python,azure-mgmt-eventgrid_10.3.0b4,azure-mgmt-eventgrid,10.3.0b4,1714369911,04/29/2024
4190,azure-mgmt-azurelargeinstance@1.0.0b2,python,azure-mgmt-azurelargeinstance_1.0.0b2,azure-mgmt-azurelargeinstance,1.0.0b2,1714360700,04/29/2024
4191,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/eventgrid/armeventgrid/v2@v2.3.0-beta.2,go,sdk/resourcemanager/eventgrid/armeventgrid/v2.3.0-beta.2,sdk/resourcemanager/eventgrid/armeventgrid,v2.3.0-beta.2,1714448429,04/30/2024
4192,@azure/arm-eventgrid@14.2.0-beta.4,js,@azure/arm-eventgrid_14.2.0-beta.4,@azure/arm-eventgrid,14.2.0-beta.4,1714459291,04/30/2024
4193,azure-mgmt-resource@23.1.0,python,azure-mgmt-resource_23.1.0,azure-mgmt-resource,23.1.0,1714980616,05/06/2024
4194,"Azure.ResourceManager.SignalR,1.1.2",dotnet,Azure.ResourceManager.SignalR_1.1.2,Azure.ResourceManager.SignalR,1.1.2,1715094118,05/07/2024
4195,azure-mgmt-resource@23.1.1,python,azure-mgmt-resource_23.1.1,azure-mgmt-resource,23.1.1,1715155555,05/08/2024
4196,azure-mgmt-datafactory@7.1.0,python,azure-mgmt-datafactory_7.1.0,azure-mgmt-datafactory,7.1.0,1715319571,05/10/2024
4197,@azure/arm-selfhelp@2.0.0-beta.4,js,@azure/arm-selfhelp_2.0.0-beta.4,@azure/arm-selfhelp,2.0.0-beta.4,1715570283,05/13/2024
4198,com.azure.resourcemanager:azure-resourcemanager-security:1.0.0-beta.7,java,azure-resourcemanager-security_1.0.0-beta.7,azure-resourcemanager-security,1.0.0-beta.7,1715828530,05/16/2024
4199,@azure/arm-security@6.0.0-beta.5,js,@azure/arm-security_6.0.0-beta.5,@azure/arm-security,6.0.0-beta.5,1715848106,05/16/2024
4200,com.azure.resourcemanager:azure-resourcemanager-containerservicefleet:1.1.0,java,azure-resourcemanager-containerservicefleet_1.1.0,azure-resourcemanager-containerservicefleet,1.1.0,1715938977,05/17/2024
4201,com.azure.resourcemanager:azure-resourcemanager-recoveryservices:1.3.0,java,azure-resourcemanager-recoveryservices_1.3.0,azure-resourcemanager-recoveryservices,1.3.0,1716195164,05/20/2024
4202,com.azure.resourcemanager:azure-resourcemanager-storagecache:1.0.0-beta.11,java,azure-resourcemanager-storagecache_1.0.0-beta.11,azure-resourcemanager-storagecache,1.0.0-beta.11,1716188647,05/20/2024
4203,com.azure.resourcemanager:azure-resourcemanager-nginx:1.1.0-beta.1,java,azure-resourcemanager-nginx_1.1.0-beta.1,azure-resourcemanager-nginx,1.1.0-beta.1,1716184096,05/20/2024
4204,com.azure.resourcemanager:azure-resourcemanager-maintenance:1.1.0-beta.1,java,azure-resourcemanager-maintenance_1.1.0-beta.1,azure-resourcemanager-maintenance,1.1.0-beta.1,1716173131,05/20/2024
4205,azure-mgmt-cosmosdb@9.5.0,python,azure-mgmt-cosmosdb_9.5.0,azure-mgmt-cosmosdb,9.5.0,1716189822,05/20/2024
4206,azure-mgmt-sql@4.0.0b17,python,azure-mgmt-sql_4.0.0b17,azure-mgmt-sql,4.0.0b17,1716187786,05/20/2024
4207,azure-mgmt-maintenance@2.2.0b2,python,azure-mgmt-maintenance_2.2.0b2,azure-mgmt-maintenance,2.2.0b2,1716187741,05/20/2024
4208,azure-mgmt-security@7.0.0,python,azure-mgmt-security_7.0.0,azure-mgmt-security,7.0.0,1716182312,05/20/2024
4209,com.azure.resourcemanager:azure-resourcemanager-selfhelp:1.1.0-beta.4,java,azure-resourcemanager-selfhelp_1.1.0-beta.4,azure-resourcemanager-selfhelp,1.1.0-beta.4,1716263832,05/21/2024
4210,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/netapp/armnetapp/v7@v7.0.0,go,sdk/resourcemanager/netapp/armnetapp/v7.0.0,sdk/resourcemanager/netapp/armnetapp,v7.0.0,1716359996,05/22/2024
4211,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagecache/armstoragecache/v4@v4.0.0,go,sdk/resourcemanager/storagecache/armstoragecache/v4.0.0,sdk/resourcemanager/storagecache/armstoragecache,v4.0.0,1716355787,05/22/2024
4212,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservices/v2@v2.0.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservices/v2.0.0,sdk/resourcemanager/recoveryservices/armrecoveryservices,v2.0.0,1716355772,05/22/2024
4213,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/redisenterprise/armredisenterprise/v2@v2.1.0-beta.1,go,sdk/resourcemanager/redisenterprise/armredisenterprise/v2.1.0-beta.1,sdk/resourcemanager/redisenterprise/armredisenterprise,v2.1.0-beta.1,1716355763,05/22/2024
4214,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/sql/armsql/v2@v2.0.0-beta.5,go,sdk/resourcemanager/sql/armsql/v2.0.0-beta.5,sdk/resourcemanager/sql/armsql,v2.0.0-beta.5,1716347425,05/22/2024
4215,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservicefleet/armcontainerservicefleet@v1.2.0,go,sdk/resourcemanager/containerservicefleet/armcontainerservicefleet/v1.2.0,sdk/resourcemanager/containerservicefleet/armcontainerservicefleet,v1.2.0,1716345768,05/22/2024
4216,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup/v4@v4.1.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup/v4.1.0,sdk/resourcemanager/recoveryservices/armrecoveryservicesbackup,v4.1.0,1716345331,05/22/2024
4217,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/maintenance/armmaintenance@v1.4.0-beta.1,go,sdk/resourcemanager/maintenance/armmaintenance/v1.4.0-beta.1,sdk/resourcemanager/maintenance/armmaintenance,v1.4.0-beta.1,1716345218,05/22/2024
4218,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/security/armsecurity@v0.14.0,go,sdk/resourcemanager/security/armsecurity/v0.14.0,sdk/resourcemanager/security/armsecurity,v0.14.0,1716344204,05/22/2024
4219,com.azure.resourcemanager:azure-resourcemanager-recoveryservicesbackup:1.4.0,java,azure-resourcemanager-recoveryservicesbackup_1.4.0,azure-resourcemanager-recoveryservicesbackup,1.4.0,1716456183,05/23/2024
4220,azure-mgmt-storagecache@2.0.0,python,azure-mgmt-storagecache_2.0.0,azure-mgmt-storagecache,2.0.0,1716443011,05/23/2024
4221,azure-mgmt-containerservicefleet@2.0.0,python,azure-mgmt-containerservicefleet_2.0.0,azure-mgmt-containerservicefleet,2.0.0,1716442987,05/23/2024
4222,azure-mgmt-netapp@13.0.0,python,azure-mgmt-netapp_13.0.0,azure-mgmt-netapp,13.0.0,1716442986,05/23/2024
4223,com.azure.resourcemanager:azure-resourcemanager:2.39.0,java,azure-resourcemanager_2.39.0,azure-resourcemanager,2.39.0,1716535039,05/24/2024
4224,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/oracledatabase/armoracledatabase@v0.1.0,go,sdk/resourcemanager/oracledatabase/armoracledatabase/v0.1.0,sdk/resourcemanager/oracledatabase/armoracledatabase,v0.1.0,1716537040,05/24/2024
4225,@azure/arm-machinelearning@2.2.0,js,@azure/arm-machinelearning_2.2.0,@azure/arm-machinelearning,2.2.0,1716542268,05/24/2024
4226,@azure/arm-sql@11.0.0-beta.1,js,@azure/arm-sql_11.0.0-beta.1,@azure/arm-sql,11.0.0-beta.1,1716533654,05/24/2024
4227,@azure/arm-oracledatabase@1.0.0-beta.1,js,@azure/arm-oracledatabase_1.0.0-beta.1,@azure/arm-oracledatabase,1.0.0-beta.1,1716533290,05/24/2024
4228,@azure/arm-recoveryservices@6.0.0,js,@azure/arm-recoveryservices_6.0.0,@azure/arm-recoveryservices,6.0.0,1716532127,05/24/2024
4229,@azure/arm-storagecache@8.0.0,js,@azure/arm-storagecache_8.0.0,@azure/arm-storagecache,8.0.0,1716532073,05/24/2024
4230,@azure/arm-containerservicefleet@1.1.0,js,@azure/arm-containerservicefleet_1.1.0,@azure/arm-containerservicefleet,1.1.0,1716532003,05/24/2024
4231,@azure/arm-maintenance@1.0.0-beta.2,js,@azure/arm-maintenance_1.0.0-beta.2,@azure/arm-maintenance,1.0.0-beta.2,1716531945,05/24/2024
4232,@azure/arm-recoveryservicesbackup@13.1.0,js,@azure/arm-recoveryservicesbackup_13.1.0,@azure/arm-recoveryservicesbackup,13.1.0,1716531851,05/24/2024
4233,@azure/arm-netapp@21.0.0,js,@azure/arm-netapp_21.0.0,@azure/arm-netapp,21.0.0,1716527992,05/24/2024
4234,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/selfhelp/armselfhelp/v2@v2.0.0-beta.5,go,sdk/resourcemanager/selfhelp/armselfhelp/v2.0.0-beta.5,sdk/resourcemanager/selfhelp/armselfhelp,v2.0.0-beta.5,1716792880,05/27/2024
4235,azure-mgmt-network@25.4.0,python,azure-mgmt-network_25.4.0,azure-mgmt-network,25.4.0,1716793312,05/27/2024
4236,com.azure.resourcemanager:azure-resourcemanager-oracledatabase:1.0.0-beta.1,java,azure-resourcemanager-oracledatabase_1.0.0-beta.1,azure-resourcemanager-oracledatabase,1.0.0-beta.1,1716891670,05/28/2024
4237,azure-mgmt-selfhelp@2.0.0b4,python,azure-mgmt-selfhelp_2.0.0b4,azure-mgmt-selfhelp,2.0.0b4,1716875529,05/28/2024
4238,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/devopsinfrastructure/armdevopsinfrastructure@v0.1.0,go,sdk/resourcemanager/devopsinfrastructure/armdevopsinfrastructure/v0.1.0,sdk/resourcemanager/devopsinfrastructure/armdevopsinfrastructure,v0.1.0,1716963691,05/29/2024
4239,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/informaticadatamgmt/arminformaticadatamgmt@v0.1.0,go,sdk/resourcemanager/informaticadatamgmt/arminformaticadatamgmt/v0.1.0,sdk/resourcemanager/informaticadatamgmt/arminformaticadatamgmt,v0.1.0,1716963196,05/29/2024
4240,com.azure.resourcemanager:azure-resourcemanager-netapp:1.2.0,java,azure-resourcemanager-netapp_1.2.0,azure-resourcemanager-netapp,1.2.0,1717054811,05/30/2024
4241,azure-mgmt-oracledatabase@1.0.0b1,python,azure-mgmt-oracledatabase_1.0.0b1,azure-mgmt-oracledatabase,1.0.0b1,1717059621,05/30/2024
4242,azure-mgmt-hybridcompute@9.0.0b3,python,azure-mgmt-hybridcompute_9.0.0b3,azure-mgmt-hybridcompute,9.0.0b3,1717055891,05/30/2024
4243,@azure/arm-informaticadatamanagement@1.0.0-beta.1,js,@azure/arm-informaticadatamanagement_1.0.0-beta.1,@azure/arm-informaticadatamanagement,1.0.0-beta.1,1717145859,05/31/2024
4244,@azure/arm-devopsinfrastructure@1.0.0-beta.1,js,@azure/arm-devopsinfrastructure_1.0.0-beta.1,@azure/arm-devopsinfrastructure,1.0.0-beta.1,1717144542,05/31/2024
4245,com.azure.resourcemanager:azure-resourcemanager-hybridcompute:1.0.0-beta.5,java,azure-resourcemanager-hybridcompute_1.0.0-beta.5,azure-resourcemanager-hybridcompute,1.0.0-beta.5,1717477120,06/04/2024
4246,com.azure.resourcemanager:azure-resourcemanager-informaticadatamanagement:1.0.0-beta.1,java,azure-resourcemanager-informaticadatamanagement_1.0.0-beta.1,azure-resourcemanager-informaticadatamanagement,1.0.0-beta.1,1717469823,06/04/2024
4247,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridcompute/armhybridcompute/v2@v2.0.0-beta.3,go,sdk/resourcemanager/hybridcompute/armhybridcompute/v2.0.0-beta.3,sdk/resourcemanager/hybridcompute/armhybridcompute,v2.0.0-beta.3,1717483821,06/04/2024
4248,azure-mgmt-rdbms@10.2.0b17,python,azure-mgmt-rdbms_10.2.0b17,azure-mgmt-rdbms,10.2.0b17,1717569578,06/05/2024
